date,level,appr,R,tod,win50_20,win100_30,lv,conf,pen,press30,flow30,dvel15,flow3,res3,big3,vol3_rel,dtouch,fav60,fav90,thr60,held50,held100,broke20
2026-03-19,LDNL,below,-1,22,0,0,24500.0,0,1.75,-21.0,-793,-1252,-39,-28.25,11,1.1993116365745362,175,92.75,92.75,46.75,1,0,1
2026-03-19,PDC,below,-1,336,0,0,24651.5,3,29.75,-226.0,-1647,-1391,-904,-104.75,-309,2.490865272486978,-441,107.5,107.5,40.0,1,1,1
2026-03-19,PDL,below,-1,336,0,0,24641.75,3,39.5,-226.0,-1647,-1391,-904,-104.75,-309,2.490865272486978,-441,97.75,97.75,49.75,1,0,1
2026-03-19,PMH,below,-1,336,0,0,24650.25,3,31.0,-226.0,-1647,-1391,-904,-104.75,-309,2.490865272486978,-441,106.25,106.25,41.25,1,1,1
2026-03-20,LDNL,above,1,27,0,0,24319.0,3,5.25,-186.0,-2109,-1228,-633,-46.5,-77,1.0477775039027197,-192,9.0,24.25,87.75,0,0,1
2026-03-20,ONL,above,1,27,0,0,24319.0,3,5.25,-186.0,-2109,-1228,-633,-46.5,-77,1.0477775039027197,-192,9.0,24.25,87.75,0,0,1
2026-03-20,PDL,above,1,26,0,0,24326.75,3,1.5,-181.0,-2052,-1121,-221,-19.25,7,0.8853445681613,-120,4.5,16.5,95.5,0,0,1
2026-03-20,PML,above,1,27,0,0,24319.0,3,5.25,-186.0,-2109,-1228,-633,-46.5,-77,1.0477775039027197,-192,9.0,24.25,87.75,0,0,1
2026-03-24,ASIAL,above,1,10,0,0,24193.5,2,20.75,-61.25,-1468,-1057,-545,-57.75,-123,1.368085887101547,-449,89.5,149.5,59.5,1,1,1
2026-03-24,LDNL,below,-1,1,1,1,24297.5,1,20.0,-34.25,266,285,-142,-74.75,13,4.979081606935834,-45,163.5,163.5,16.25,1,1,0
2026-03-24,ONL,above,1,10,0,0,24193.5,2,20.75,-61.25,-1468,-1057,-545,-57.75,-123,1.368085887101547,-449,89.5,149.5,59.5,1,1,1
2026-03-24,PDL,below,-1,1,1,1,24308.5,1,9.0,-34.25,266,285,-142,-74.75,13,4.979081606935834,-45,174.5,174.5,5.25,1,1,0
2026-03-24,PML,above,1,9,0,0,24205.25,2,1.5,-22.75,-1018,-748,-38,-37.75,-28,1.1400488948760166,-160,77.75,137.75,71.25,1,1,1
2026-03-25,ASIAH,below,-1,6,0,0,24494.0,0,23.5,-41.5,-315,39,-505,-76.75,-150,2.405438454682999,-443,166.5,166.5,32.0,1,1,1
2026-03-25,ASIAL,above,1,106,0,0,24320.5,1,11.5,-188.75,-1145,-375,-905,-85.0,-197,2.5394462637689785,-994,124.25,129.75,34.0,1,1,1
2026-03-25,LDNL,above,1,30,1,1,24352.0,0,24.5,-111.75,-1602,-931,-685,-50.25,-126,1.511899941512575,-409,167.5,167.5,10.0,1,1,0
2026-03-25,ONL,above,1,106,0,0,24320.5,1,11.5,-188.75,-1145,-375,-905,-85.0,-197,2.5394462637689785,-994,124.25,129.75,34.0,1,1,1
2026-03-25,PDH,above,1,20,0,0,24385.25,1,11.75,-63.0,-935,-459,-780,-61.75,-205,1.1898317053077556,-427,131.5,134.25,57.75,1,1,1
2026-03-25,PML,above,1,22,0,0,24373.0,1,5.75,-41.75,-752,-1088,-339,-34.0,-167,1.3094209161624892,32,146.5,146.5,45.5,1,1,1
2026-03-26,ONL,above,1,9,1,1,24069.0,1,5.0,-55.5,150,50,-302,-34.25,-10,1.522309711286089,-329,173.5,173.5,2.75,1,1,0
2026-03-26,PML,above,1,9,1,1,24069.0,1,5.0,-55.5,150,50,-302,-34.25,-10,1.522309711286089,-329,173.5,173.5,2.75,1,1,0
2026-03-27,LDNL,above,1,2,0,0,23608.25,0,21.0,6.5,338,252,-123,-48.0,-3,4.238992109951642,141,39.0,39.0,155.25,0,0,1
2026-03-27,ONL,above,1,4,0,0,23574.0,1,17.25,-43.75,-21,295,-253,-50.0,-36,2.42377763007652,-298,73.25,73.25,121.0,1,0,1
2026-03-27,PML,above,1,4,0,0,23574.0,1,17.25,-43.75,-21,295,-253,-50.0,-36,2.42377763007652,-298,73.25,73.25,121.0,1,0,1
2026-03-30,ASIAH,above,1,16,0,0,23362.75,2,2.0,-146.25,-2062,-1914,-550,-30.5,-32,0.8660819379580059,-431,20.5,73.5,100.5,0,0,1
2026-03-30,ASIAL,above,1,336,0,0,23093.0,1,0.75,-92.25,-541,214,-412,-10.25,-289,1.805385723214043,-387,72.25,72.25,68.5,1,0,1
2026-03-30,LDNL,above,1,18,0,0,23360.0,2,6.5,-134.75,-1798,-2035,-242,-21.0,17,0.8842814105972001,112,22.75,76.25,97.75,0,0,1
2026-03-30,ONL,above,1,336,0,0,23093.0,1,0.75,-92.25,-541,214,-412,-10.25,-289,1.805385723214043,-387,72.25,72.25,68.5,1,0,1
2026-03-30,PDC,above,1,27,1,0,23308.75,0,5.25,-187.0,-2459,-1101,-521,-33.0,-5,0.9870637881735174,-67,74.0,127.5,46.5,1,1,1
2026-03-30,PDEQ,above,1,4,0,0,23466.5,0,9.0,-39.5,-479,120,-671,-69.75,-75,2.216256524981357,-438,0.75,0.75,173.75,0,0,1
2026-03-30,PDL,above,1,74,1,1,23269.0,0,6.75,-92.75,-1218,-651,-368,-13.25,-111,1.2739921213645127,-235,167.25,167.25,0.0,1,1,0
2026-03-30,PML,above,1,16,0,0,23373.25,2,12.5,-146.25,-2062,-1914,-550,-30.5,-32,0.8660819379580059,-431,10.0,63.0,111.0,0,0,1
2026-03-31,ONH,below,-1,1,1,0,23439.25,1,4.0,-54.75,-1000,-717,-743,-49.75,-15,5.182606453276602,-156,57.25,62.75,141.5,1,0,1
2026-03-31,PDH,below,-1,23,0,0,23538.25,0,5.5,-143.25,-1713,-617,-259,-28.0,-53,0.768193259623893,-302,134.75,161.75,49.5,1,1,1
2026-03-31,PMH,below,-1,1,1,0,23439.25,1,4.0,-54.75,-1000,-717,-743,-49.75,-15,5.182606453276602,-156,57.25,62.75,141.5,1,0,1
2026-04-01,LDNH,below,-1,52,1,0,24205.0,0,5.75,-88.0,-760,-446,-220,-25.75,76,1.5311490293465781,-173,74.0,74.0,81.75,1,0,1
2026-04-01,ONH,below,-1,82,0,0,24246.0,1,1.25,-34.5,-389,-589,209,-5.25,27,0.7831493642587675,-20,16.25,16.25,56.0,0,0,1
2026-04-01,PMH,below,-1,82,0,0,24246.0,1,1.25,-34.5,-389,-589,209,-5.25,27,0.7831493642587675,-20,16.25,16.25,56.0,0,0,1
2026-04-02,ASIAH,below,-1,67,1,1,24245.75,1,21.0,-302.5,-1752,-1224,-1054,-209.25,133,3.402100245773442,-39,161.0,161.0,0.0,1,1,0
2026-04-02,ASIAL,above,1,5,0,0,23753.75,0,20.25,3.75,636,794,-40,-42.0,48,1.853269061935762,-175,332.25,513.0,75.75,1,1,1
2026-04-02,LDNH,below,-1,28,0,0,23882.0,1,9.75,-131.0,-2614,-2025,-651,-32.25,-177,1.0004219641513932,-211,23.0,23.0,384.75,0,0,1
2026-04-02,LDNL,above,1,10,1,1,23682.0,0,4.0,-30.75,397,394,-425,-53.0,-209,1.6069466082146784,77,584.75,584.75,0.0,1,1,0
2026-04-02,ONH,below,-1,67,1,1,24245.75,1,21.0,-302.5,-1752,-1224,-1054,-209.25,133,3.402100245773442,-39,161.0,161.0,0.0,1,1,0
2026-04-02,PDC,below,-1,66,0,0,24200.75,1,13.25,-241.75,-1688,-588,-919,-163.0,113,3.014092435116499,-521,116.0,116.0,66.0,1,1,1
2026-04-02,PDEQ,below,-1,66,0,0,24195.75,1,18.25,-241.75,-1688,-588,-919,-163.0,113,3.014092435116499,-521,111.0,111.0,71.0,1,1,1
2026-04-02,PDL,below,-1,65,0,0,24043.25,0,42.75,-190.0,-1685,-257,-1017,-99.25,-105,1.9043598735766551,-494,-19.5,-19.5,223.5,0,0,1
2026-04-02,PMH,below,-1,28,0,0,23881.75,1,10.0,-131.0,-2614,-2025,-651,-32.25,-177,1.0004219641513932,-211,22.75,22.75,385.0,0,0,1
2026-04-06,LDNH,below,-1,21,0,0,24398.25,2,11.0,-112.5,-1139,-962,-684,-29.75,-4,0.7997388319789653,-501,136.0,136.0,54.0,1,1,1
2026-04-06,LDNL,above,1,223,1,1,24207.25,1,2.25,-121.5,-1024,-884,-324,-56.25,42,1.965719440685611,43,127.0,157.0,4.5,1,1,0
2026-04-06,ONH,below,-1,21,0,0,24398.25,2,11.0,-112.5,-1139,-962,-684,-29.75,-4,0.7997388319789653,-501,136.0,136.0,54.0,1,1,1
2026-04-06,PDC,above,1,223,1,1,24220.75,1,15.75,-121.5,-1024,-884,-324,-56.25,42,1.965719440685611,43,113.5,143.5,18.0,1,1,0
2026-04-06,PMH,below,-1,21,0,0,24398.25,2,11.0,-112.5,-1139,-962,-684,-29.75,-4,0.7997388319789653,-501,136.0,136.0,54.0,1,1,1
2026-04-06,PML,above,1,6,1,1,24257.25,1,5.0,-23.5,-322,-2,-649,-110.25,-52,2.3359475826466793,-322,195.0,195.0,11.5,1,1,0
2026-04-07,ASIAL,above,1,18,1,0,24153.0,0,5.0,-62.75,-536,-522,-392,-34.0,-58,0.8898830214914003,-33,54.75,54.75,159.0,1,0,1
2026-04-07,LDNL,above,1,15,0,0,24178.25,0,1.25,-43.0,-235,-277,-154,-22.75,-24,0.973406585998854,-52,29.5,29.5,184.25,0,0,1
2026-04-07,ONL,above,1,29,0,0,24133.0,1,15.0,-123.25,-944,-361,-715,-43.25,-127,1.1789946873722925,-275,11.5,11.5,139.0,0,0,1
2026-04-07,PDEQ,below,-1,375,1,0,24327.5,0,14.25,-184.75,-474,-127,-606,-109.75,-10,3.092769533102934,-497,52.25,52.25,53.5,1,0,1
2026-04-07,PDL,above,1,1,1,0,24202.75,0,4.75,-6.0,-116,145,-174,-33.5,-9,4.736126963421926,-256,61.25,61.25,208.75,1,0,1
2026-04-07,PML,above,1,29,0,0,24133.0,1,15.0,-123.25,-944,-361,-715,-43.25,-127,1.1789946873722925,-275,11.5,11.5,139.0,0,0,1
2026-04-08,ASIAL,above,1,77,0,0,25007.75,0,7.5,-69.25,-769,-385,-673,-19.0,-188,1.1780017796193738,-123,71.75,108.25,81.25,1,1,1
2026-04-08,LDNL,above,1,3,0,0,25134.25,1,1.75,-74.5,-799,-754,-193,-29.25,24,2.884068493979549,116,46.5,46.5,105.75,0,0,1
2026-04-08,PML,above,1,3,0,0,25134.25,1,1.75,-74.5,-799,-754,-193,-29.25,24,2.884068493979549,116,46.5,46.5,105.75,0,0,1
2026-04-09,ASIAH,above,1,2,0,0,25050.75,1,3.5,21.25,234,497,-580,-32.5,54,4.850827634056893,-484,60.75,60.75,87.0,1,0,1
2026-04-09,ASIAL,above,1,48,0,1,24980.5,0,0.25,-96.5,-1207,-556,-187,-14.75,-58,1.0246139117728568,-204,115.0,197.75,20.0,1,1,1
2026-04-09,LDNH,above,1,2,0,0,25048.75,1,1.5,21.25,234,497,-580,-32.5,54,4.850827634056893,-484,62.75,62.75,85.0,1,0,1
2026-04-09,PDH,below,-1,153,1,0,25249.75,0,16.0,-119.25,-1667,-980,-1504,-57.75,-555,2.137944284341979,-435,88.0,88.0,5.25,1,0,0
2026-04-10,ASIAH,above,1,9,1,0,25303.75,1,2.0,-7.25,-600,-145,-272,-18.5,9,1.5108252274866647,-333,70.0,70.0,35.75,1,0,1
2026-04-10,LDNH,above,1,9,1,0,25302.25,1,0.5,-7.25,-600,-145,-272,-18.5,9,1.5108252274866647,-333,71.5,71.5,34.25,1,0,1
2026-04-10,ONH,below,-1,113,1,1,25386.0,1,2.5,-58.75,-1565,-520,-508,-15.25,-72,1.0644356723423478,-432,141.25,163.75,7.0,1,1,0
2026-04-10,PDC,above,1,147,1,0,25249.0,0,4.25,-109.75,-1777,-605,-710,-26.0,-159,1.6087693453088119,-324,52.5,52.5,26.75,1,0,1
2026-04-10,PDH,above,1,41,1,1,25269.75,0,1.75,-52.25,-1496,-1132,-308,-17.0,-38,0.9073631291766292,-100,104.0,123.25,0.0,1,1,0
2026-04-10,PMH,below,-1,113,1,1,25386.0,1,2.5,-58.75,-1565,-520,-508,-15.25,-72,1.0644356723423478,-432,141.25,163.75,7.0,1,1,0
2026-04-13,LDNH,above,1,6,0,0,25194.75,0,15.75,8.5,376,390,-414,-38.5,74,1.679258241758242,-143,138.25,166.0,34.75,1,1,1
2026-04-13,PDC,below,-1,20,1,0,25284.25,0,15.25,-104.75,-1349,-916,-933,-125.0,74,1.9113847978958378,-21,55.5,55.5,48.75,1,0,1
2026-04-13,PDEQ,below,-1,29,0,0,25307.625,0,2.375,-92.75,-927,-502,-387,-32.25,-165,0.8233985058019392,-432,62.125,62.125,53.125,1,0,1
2026-04-13,PDH,below,-1,179,0,0,25393.0,0,3.5,-75.5,-1850,-1143,-745,-31.5,-154,2.0317095000639305,-411,47.75,47.75,46.5,0,0,1
2026-04-14,ONH,below,-1,4,0,0,25723.0,1,4.5,-46.25,-408,-551,60,-10.0,-79,2.393574297188755,113,19.5,19.5,86.0,0,0,1
2026-04-14,PMH,below,-1,4,0,0,25723.0,1,4.5,-46.25,-408,-551,60,-10.0,-79,2.393574297188755,113,19.5,19.5,86.0,0,0,1
2026-04-15,ASIAH,below,-1,10,1,0,26058.0,3,1.75,-60.5,-967,-631,-611,-26.5,-109,1.5481821048291253,-163,75.75,75.75,94.75,1,0,1
2026-04-15,LDNH,below,-1,8,1,0,26048.0,3,1.75,-59.5,-750,-386,-483,-25.25,-78,1.4886731391585761,-357,65.75,65.75,104.75,1,0,1
2026-04-15,ONH,below,-1,10,1,0,26058.0,3,1.75,-60.5,-967,-631,-611,-26.5,-109,1.5481821048291253,-163,75.75,75.75,94.75,1,0,1
2026-04-15,PDC,above,1,1,1,1,26000.75,1,5.5,12.5,145,341,38,-25.5,94,4.980907457322552,-103,144.75,175.5,18.5,1,1,0
2026-04-15,PMH,below,-1,8,1,0,26048.0,3,1.75,-59.5,-750,-386,-483,-25.25,-78,1.4886731391585761,-357,65.75,65.75,104.75,1,0,1
2026-04-16,ASIAH,below,-1,99,0,0,26465.25,1,2.75,-92.25,-2627,-1018,-577,-25.5,-32,1.2373759047864277,-203,13.0,34.75,81.75,0,0,1
2026-04-16,LDNH,below,-1,105,0,0,26488.0,1,7.25,-72.0,-2147,-1234,-555,-12.0,-17,1.1917008918484255,-524,35.75,57.5,69.5,0,0,1
2026-04-16,LDNL,above,1,6,0,0,26364.5,3,1.75,-59.25,-464,-594,-151,-12.75,12,1.7869443119800772,-197,44.25,85.5,89.0,0,0,1
2026-04-16,ONH,below,-1,105,0,0,26488.0,1,7.25,-72.0,-2147,-1234,-555,-12.0,-17,1.1917008918484255,-524,35.75,57.5,69.5,0,0,1
2026-04-16,ONL,above,1,21,0,0,26345.0,0,17.0,-85.75,-2244,-582,-1148,-43.5,-237,0.9578883551741826,-871,77.75,150.25,69.5,1,1,1
2026-04-16,PDC,above,1,6,0,0,26364.25,3,1.5,-59.25,-464,-594,-151,-12.75,12,1.7869443119800772,-197,44.5,85.75,88.75,0,0,1
2026-04-16,PDH,above,1,1,0,0,26377.5,4,9.75,-43.5,62,214,-347,-53.25,-8,5.110046986353724,-308,31.25,45.25,102.0,0,0,1
2026-04-16,PMH,below,-1,99,0,0,26465.75,1,2.25,-92.25,-2627,-1018,-577,-25.5,-32,1.2373759047864277,-203,13.5,35.25,81.25,0,0,1
2026-04-16,PML,above,1,6,0,0,26364.5,3,1.75,-59.25,-464,-594,-151,-12.75,12,1.7869443119800772,-197,44.25,85.5,89.0,0,0,1
2026-04-17,ONH,below,-1,70,0,0,26817.75,1,9.5,-43.5,773,-935,-442,-26.75,-129,1.3794798078458836,-133,15.75,26.25,59.25,0,0,1
2026-04-17,PMH,below,-1,70,0,0,26817.75,1,9.5,-43.5,773,-935,-442,-26.75,-129,1.3794798078458836,-133,15.75,26.25,59.25,0,0,1
2026-04-20,ASIAH,above,1,61,0,0,26714.75,0,2.0,-44.25,-1555,-568,-273,-2.25,-41,1.2111862663660458,-159,25.5,25.5,146.0,0,0,1
2026-04-20,ASIAL,above,1,81,1,0,26612.0,2,0.75,-91.0,-2527,-447,-698,-39.5,-183,2.8457513742631964,-769,98.75,98.75,43.25,1,0,1
2026-04-20,LDNH,above,1,18,1,0,26732.5,0,2.25,-37.25,-242,-413,-314,-24.0,12,0.7130641683396535,-148,71.5,71.5,48.75,1,0,1
2026-04-20,LDNL,above,1,81,1,0,26619.0,3,7.75,-91.0,-2527,-447,-698,-39.5,-183,2.8457513742631964,-769,91.75,91.75,50.25,1,0,1
2026-04-20,PDEQ,above,1,1,1,0,26757.125,0,2.125,7.0,810,517,147,-30.25,52,5.255462460982421,-219,59.125,59.125,44.375,1,0,1
2026-04-20,PDL,above,1,81,1,0,26629.5,2,18.25,-91.0,-2527,-447,-698,-39.5,-183,2.8457513742631964,-769,81.25,81.25,60.75,1,0,1
2026-04-20,PML,above,1,81,1,0,26619.0,3,7.75,-91.0,-2527,-447,-698,-39.5,-183,2.8457513742631964,-769,91.75,91.75,50.25,1,0,1
2026-04-21,ASIAH,below,-1,30,0,0,26844.25,0,9.25,-72.75,851,-542,-467,-27.25,-18,1.2439361252839318,-247,138.25,181.75,41.0,1,1,1
2026-04-21,ONL,above,1,1,0,1,26756.5,1,10.5,-71.5,-1916,-874,-1793,-66.75,-312,5.9245646276362995,-747,128.75,128.75,29.75,1,1,1
2026-04-21,PDC,above,1,2,1,1,26745.75,1,8.0,-72.75,-2148,-1640,-1969,-55.25,-372,5.3286055172721385,-161,139.5,139.5,19.0,1,1,0
2026-04-21,PDEQ,above,1,91,0,0,26698.25,0,7.5,-139.75,-2908,-1746,-1135,-51.5,-153,1.947695683979517,-163,88.0,88.0,35.75,1,0,1
2026-04-21,PDH,below,-1,28,0,0,26827.75,0,2.5,-6.0,2445,-8,131,-11.75,76,1.0196973890580312,81,80.0,165.25,57.5,1,1,1
2026-04-21,PDL,above,1,374,1,0,26568.75,0,17.0,-162.0,-1231,-1855,-325,-96.0,208,3.0554235408604336,107,81.0,81.0,0.0,1,0,0
2026-04-22,ONH,below,-1,37,0,0,26900.5,1,7.5,-61.5,-172,-311,-345,-17.75,6,1.399457994579946,-331,14.0,14.0,105.75,0,0,1
2026-04-22,PMH,below,-1,37,0,0,26900.5,1,7.5,-61.5,-172,-311,-345,-17.75,6,1.399457994579946,-331,14.0,14.0,105.75,0,0,1
2026-04-23,ASIAH,below,-1,18,1,1,27098.0,2,4.75,-75.5,-715,-1185,-547,-34.25,16,1.241216209667258,72,128.0,128.0,0.0,1,1,0
2026-04-23,ASIAL,above,1,247,0,0,26848.0,1,1.25,-135.25,-2739,-570,-1084,-67.25,-69,1.376253462874088,-126,134.25,134.25,166.25,1,1,1
2026-04-23,LDNH,below,-1,9,0,0,27048.5,0,2.25,-21.5,43,184,-127,-12.75,-11,1.0650622010911488,-104,78.5,78.5,54.25,1,0,1
2026-04-23,LDNL,above,1,226,0,0,26890.0,1,5.0,-202.0,-3655,-1759,-798,-32.25,-135,1.1949916991748244,-632,60.75,92.25,208.25,1,0,1
2026-04-23,ONH,below,-1,18,1,1,27099.75,2,3.0,-75.5,-715,-1185,-547,-34.25,16,1.241216209667258,72,129.75,129.75,0.0,1,1,0
2026-04-23,ONL,above,1,247,0,0,26848.0,1,1.25,-135.25,-2739,-570,-1084,-67.25,-69,1.376253462874088,-126,134.25,134.25,166.25,1,1,1
2026-04-23,PDC,below,-1,17,0,1,27079.5,2,12.75,-77.0,-832,-890,-597,-33.25,-65,1.2253665258315856,-211,109.5,109.5,23.25,1,1,1
2026-04-23,PDEQ,above,1,219,0,0,26952.25,0,2.0,-144.75,-2389,-2115,-482,-47.75,100,1.3781537115356568,-321,14.75,30.0,270.5,0,0,1
2026-04-23,PDH,below,-1,18,1,1,27093.0,4,9.75,-75.5,-715,-1185,-547,-34.25,16,1.241216209667258,72,123.0,123.0,0.0,1,1,0
2026-04-23,PDL,above,1,251,0,0,26811.5,0,30.0,-162.0,-3903,-2070,-1503,-78.25,-307,1.1604968240482259,-708,170.75,170.75,129.75,1,1,1
2026-04-23,PMH,below,-1,17,0,1,27079.75,2,12.5,-77.0,-832,-890,-597,-33.25,-65,1.2253665258315856,-211,109.75,109.75,23.0,1,1,1
2026-04-23,PML,above,1,226,0,0,26890.0,1,5.0,-202.0,-3655,-1759,-798,-32.25,-135,1.1949916991748244,-632,60.75,92.25,208.25,1,0,1
2026-04-24,ASIAH,above,1,26,1,1,27135.75,0,5.5,-68.75,-1634,-1259,-907,-45.0,-169,1.293897690913997,-11,156.25,196.5,0.0,1,1,0
2026-04-24,LDNH,below,-1,134,0,0,27363.75,2,28.25,-65.5,-934,337,-1489,-52.5,-279,3.4507132759285435,-1613,22.25,22.25,66.75,0,0,1
2026-04-24,ONH,below,-1,134,0,0,27363.75,2,28.25,-65.5,-934,337,-1489,-52.5,-279,3.4507132759285435,-1613,22.25,22.25,66.75,0,0,1
2026-04-24,PDH,above,1,25,0,1,27155.75,0,18.75,-81.0,-1707,-864,-981,-54.5,-110,1.1732976318674389,-523,128.0,176.5,25.5,1,1,1
2026-04-24,PMH,below,-1,134,0,0,27363.75,2,28.25,-65.5,-934,337,-1489,-52.5,-279,3.4507132759285435,-1613,22.25,22.25,66.75,0,0,1
2026-04-27,ONL,above,1,17,0,0,27344.25,0,19.25,-70.75,-1761,-980,-809,-42.25,-80,1.4807330258908058,-406,69.0,69.0,45.75,1,0,1
2026-04-28,LDNL,above,1,1,1,1,27080.5,0,12.25,-78.5,8,403,-142,-54.25,-62,5.324758397731792,2,171.5,171.5,0.0,1,1,0
2026-04-28,ONL,above,1,80,0,0,27036.5,1,12.5,-169.0,-2488,-428,-638,-69.75,-45,0.9506024404594409,-522,83.25,83.25,27.0,1,0,1
2026-04-28,PML,above,1,80,0,0,27036.5,1,12.5,-169.0,-2488,-428,-638,-69.75,-45,0.9506024404594409,-522,83.25,83.25,27.0,1,0,1
2026-04-29,ASIAH,below,-1,67,1,1,27312.25,1,3.25,-112.5,-1719,-1496,-521,-15.75,-99,1.343130898350263,33,92.5,113.0,0.0,1,1,0
2026-04-29,LDNH,below,-1,64,0,0,27288.5,1,0.75,-83.5,-1130,-954,-63,-16.5,214,1.2746008169327885,-135,68.75,89.25,27.0,1,0,1
2026-04-29,ONH,below,-1,344,0,0,27317.25,1,4.0,-126.5,-2399,-1430,-360,-24.5,-36,0.8499277707681898,-219,55.0,55.0,23.0,1,0,1
2026-04-29,PDEQ,above,1,5,1,1,27130.75,0,6.5,-95.0,-1190,-758,3,6.5,-35,1.6415968519928914,-29,169.0,184.75,0.0,1,1,0
2026-04-29,PDH,below,-1,55,0,0,27252.0,0,0.75,-18.5,-678,-812,-599,-19.75,-66,1.3591561473283762,-260,32.25,52.75,63.5,0,0,1
2026-04-29,PMH,below,-1,64,0,0,27288.5,1,0.75,-83.5,-1130,-954,-63,-16.5,214,1.2746008169327885,-135,68.75,89.25,27.0,1,0,1
2026-04-30,ASIAL,above,1,27,1,0,27221.75,1,10.75,-283.5,-3434,-1682,-313,-30.25,10,0.8547344428506867,-279,149.5,193.5,58.5,1,1,1
2026-04-30,LDNH,below,-1,240,0,0,27494.25,0,5.5,-97.0,-1281,-297,-932,-47.25,-127,2.2603421533902814,-634,18.5,18.5,92.5,0,0,1
2026-04-30,LDNL,above,1,22,0,0,27269.75,0,13.75,-247.0,-2930,-1080,-944,-62.25,-47,1.013732742071013,-179,70.25,145.5,106.5,1,1,1
2026-04-30,ONL,above,1,46,0,1,27185.25,0,19.75,-140.0,-2270,-621,-1007,-96.5,-58,1.1498336983856574,-794,230.0,250.5,22.0,1,1,1
2026-04-30,PDC,above,1,5,0,0,27337.25,2,15.0,-194.75,-1605,-1558,-495,-68.75,-166,2.6895228832333715,8,35.75,66.25,174.0,0,0,1
2026-04-30,PDEQ,above,1,25,0,0,27232.25,1,1.25,-270.0,-3104,-1488,-136,-19.0,-61,0.8973093375857443,106,129.75,183.0,69.0,1,1,1
2026-04-30,PDH,above,1,5,0,0,27340.25,1,18.0,-194.75,-1605,-1558,-495,-68.75,-166,2.6895228832333715,8,32.75,63.25,177.0,0,0,1
2026-04-30,PMH,below,-1,270,0,0,27550.0,0,25.25,-77.5,-1636,-386,-766,-40.0,-134,2.063290292366361,-703,8.0,8.0,41.75,0,0,1
2026-04-30,PML,above,1,5,0,0,27324.75,1,2.5,-194.75,-1605,-1558,-495,-68.75,-166,2.6895228832333715,8,48.25,78.75,161.5,0,0,1
2026-05-01,ASIAH,below,-1,1,0,0,27674.5,1,25.75,-110.25,-1916,-1166,-973,-65.25,-119,5.991223946089954,-583,-11.5,-11.5,234.75,0,0,1
2026-05-01,ONH,below,-1,1,0,0,27674.5,1,25.75,-110.25,-1916,-1166,-973,-65.25,-119,5.991223946089954,-583,-11.5,-11.5,234.75,0,0,1
2026-05-04,ASIAL,above,1,109,0,0,27800.25,0,30.75,-147.5,-2911,-752,-971,-76.5,-155,1.6206140350877194,-724,-7.0,-7.0,187.25,0,0,1
2026-05-04,LDNL,above,1,157,0,0,27662.25,2,11.5,-92.25,-2114,-456,-1194,-62.25,-187,1.771912191000597,-923,93.25,141.5,49.25,1,1,1
2026-05-04,ONL,above,1,157,0,0,27662.25,2,11.5,-92.25,-2114,-456,-1194,-62.25,-187,1.771912191000597,-923,93.25,141.5,49.25,1,1,1
2026-05-04,PDC,above,1,1,0,1,27837.25,0,27.25,3.75,156,-69,21,-18.0,48,6.036628733997156,-68,76.0,103.75,29.0,1,1,1
2026-05-04,PDEQ,above,1,110,0,0,27767.375,0,6.375,-161.5,-3007,-1566,-818,-68.25,-270,1.9003258171895032,-91,25.875,25.875,154.375,0,0,1
2026-05-04,PDH,below,-1,70,0,1,27917.0,1,1.0,-45.0,-855,-210,-559,-17.75,-186,1.2726907630522089,-238,219.75,304.0,24.0,1,1,1
2026-05-04,PDL,above,1,158,1,1,27617.75,0,4.75,-103.5,-2524,-1514,-1169,-59.0,-374,2.517799352750809,-229,137.75,186.0,0.0,1,1,0
2026-05-04,PMH,below,-1,72,1,1,27924.75,1,3.0,-19.5,-457,-639,-609,-20.25,-153,1.1862326885993106,-138,227.5,311.75,16.25,1,1,0
2026-05-04,PML,above,1,157,0,0,27662.25,2,11.5,-92.25,-2114,-456,-1194,-62.25,-187,1.771912191000597,-923,93.25,141.5,49.25,1,1,1
2026-05-06,LDNH,below,-1,287,0,0,28634.25,2,5.75,-42.0,-623,-672,-229,-13.75,-26,1.9494331932237934,-52,11.0,11.0,51.0,0,0,1
2026-05-06,ONH,below,-1,287,0,0,28634.25,2,5.75,-42.0,-623,-672,-229,-13.75,-26,1.9494331932237934,-52,11.0,11.0,51.0,0,0,1
2026-05-06,PMH,below,-1,287,0,0,28634.25,2,5.75,-42.0,-623,-672,-229,-13.75,-26,1.9494331932237934,-52,11.0,11.0,51.0,0,0,1
2026-05-07,ASIAH,above,1,1,1,1,28727.75,1,7.0,2.25,-448,-338,-334,-3.25,13,5.216933075707009,-88,174.75,217.0,19.75,1,1,0
2026-05-07,ASIAL,above,1,165,1,1,28637.0,1,0.0,-226.75,-3797,-1542,-736,-35.5,-83,1.5311156774571408,-604,139.25,139.25,0.0,1,1,0
2026-05-07,LDNH,below,-1,35,0,0,28814.5,2,3.0,-54.25,-1318,-1423,-879,-27.0,-84,0.9281967267371627,-125,-1.5,-1.5,130.25,0,0,1
2026-05-07,LDNL,above,1,165,0,0,28690.25,1,53.25,-226.75,-3797,-1542,-736,-35.5,-83,1.5311156774571408,-604,86.0,86.0,46.5,1,0,1
